OBJECTID,neighborhood,Response Month,Response Day,Response Year,citationIssued,policePrecinct,citationCnt
97978,Steven's Square - Loring Heights,09,27,2018,YES,5,1
97995,Nicollet Island - East Bank,09,27,2018,YES,2,1
97996,Downtown West,09,27,2018,YES,1,1
98000,Marcy Holmes,09,27,2018,YES,2,1
98002,Hawthorne,09,27,2018,YES,4,1
98007,Marcy Holmes,09,27,2018,YES,2,1
98010,Como,09,27,2018,YES,2,1
98014,Marcy Holmes,09,27,2018,YES,2,1
98019,University of Minnesota,09,27,2018,YES,2,1
98022,Marcy Holmes,09,27,2018,YES,2,1
98025,Marcy Holmes,09,27,2018,YES,2,1
98026,Marcy Holmes,09,27,2018,YES,2,1
98028,Hawthorne,09,27,2018,YES,4,1
98029,Hawthorne,09,27,2018,YES,4,1
98030,St. Anthony East,09,27,2018,YES,2,1
98047,Hawthorne,09,27,2018,YES,4,1
98050,Ventura Village,09,27,2018,YES,3,1
98054,Seward,09,27,2018,YES,3,1
98068,Nicollet Island - East Bank,09,27,2018,YES,2,1
98078,Downtown West,09,27,2018,YES,1,1
98118,Sheridan,09,28,2018,YES,2,1
98146,Hawthorne,09,28,2018,YES,4,1
98148,Elliot Park,09,28,2018,YES,1,1
98152,Hawthorne,09,28,2018,YES,4,1
98154,Hawthorne,09,28,2018,YES,4,1
98155,Hawthorne,09,28,2018,YES,4,1
98176,Nicollet Island - East Bank,09,28,2018,YES,2,1
98180,Nicollet Island - East Bank,09,28,2018,YES,2,1
98185,Nicollet Island - East Bank,09,28,2018,YES,2,1
98187,Nicollet Island - East Bank,09,28,2018,YES,2,1
98199,Audubon Park,09,28,2018,YES,2,1
98213,Nicollet Island - East Bank,09,28,2018,YES,2,1
98231,North Loop,09,28,2018,YES,1,1
98236,North Loop,09,28,2018,YES,1,1
98248,Unknown,09,28,2018,YES,,1
98253,Holland,09,28,2018,YES,2,1
98268,Nicollet Island - East Bank,09,28,2018,YES,2,1
98272,Nicollet Island - East Bank,09,28,2018,YES,2,1
98286,East Isles,09,29,2018,YES,5,1
98293,Nicollet Island - East Bank,09,29,2018,YES,2,1
98301,Downtown West,09,29,2018,YES,1,1
98314,Downtown West,09,29,2018,YES,1,1
98316,Hawthorne,09,29,2018,YES,4,1
98317,Harrison,09,29,2018,YES,4,1
98318,CARAG,09,29,2018,YES,5,1
98322,Hawthorne,09,29,2018,YES,4,1
98323,Ventura Village,09,29,2018,YES,3,1
98325,Hawthorne,09,29,2018,YES,4,1
98330,Downtown West,09,29,2018,YES,1,1
98343,East Phillips,09,29,2018,YES,3,1
98347,Lowry Hill East,09,29,2018,YES,5,1
98408,Whittier,09,30,2018,YES,5,1
98410,Whittier,09,30,2018,YES,5,1
98462,Downtown West,10,01,2018,YES,1,1
98483,North Loop,10,01,2018,YES,1,1
98487,Windom,10,01,2018,YES,5,1
98505,Downtown West,10,01,2018,YES,1,1
98508,Harrison,10,01,2018,YES,4,1
98509,Near - North,10,01,2018,YES,4,1
98511,North Loop,10,01,2018,YES,1,1
98514,Downtown West,10,01,2018,YES,1,1
98518,Downtown West,10,01,2018,YES,1,1
98520,Marcy Holmes,10,01,2018,YES,2,1
98530,Near - North,10,01,2018,YES,4,1
98533,Near - North,10,01,2018,YES,4,1
98537,Downtown West,10,01,2018,YES,1,1
98569,Downtown West,10,01,2018,YES,1,1
98595,Lyndale,10,01,2018,YES,5,1
98598,Holland,10,01,2018,YES,2,1
98599,Bottineau,10,01,2018,YES,2,1
98630,Downtown West,10,02,2018,YES,1,1
98646,Downtown East,10,02,2018,YES,1,1
98657,Downtown West,10,02,2018,YES,1,1
98680,Hawthorne,10,02,2018,YES,4,1
98685,Hawthorne,10,02,2018,YES,4,1
98688,Tangletown,10,02,2018,YES,5,1
98698,Downtown West,10,02,2018,YES,1,1
98701,Hawthorne,10,02,2018,YES,4,1
98703,Hawthorne,10,02,2018,YES,4,1
98710,Near - North,10,02,2018,YES,4,1
98742,Downtown West,10,02,2018,YES,1,1
98760,Downtown West,10,02,2018,YES,1,1
98766,Willard - Hay,10,02,2018,YES,4,1
98791,Lyndale,10,03,2018,YES,5,1
98809,Downtown West,10,03,2018,YES,1,1
98811,Victory,10,03,2018,YES,4,1
98815,Downtown West,10,03,2018,YES,1,1
98817,Downtown East,10,03,2018,YES,1,1
98825,Downtown West,10,03,2018,YES,1,1
98834,Hawthorne,10,03,2018,YES,4,1
98840,Hawthorne,10,03,2018,YES,4,1
98846,Hawthorne,10,03,2018,YES,4,1
98849,Hawthorne,10,03,2018,YES,4,1
98853,Hawthorne,10,03,2018,YES,4,1
98859,Whittier,10,03,2018,YES,5,1
98879,Willard - Hay,10,03,2018,YES,4,1
98881,Near - North,10,03,2018,YES,4,1
98895,Sumner - Glenwood,10,03,2018,YES,4,1
98898,North Loop,10,03,2018,YES,4,1
98903,North Loop,10,03,2018,YES,1,1
98920,Downtown East,10,03,2018,YES,1,1
98927,Logan Park,10,03,2018,YES,2,1
98928,Beltrami,10,03,2018,YES,2,1
98932,Marshall Terrace,10,03,2018,YES,2,1
98935,Holland,10,03,2018,YES,2,1
98936,Jordan,10,03,2018,YES,4,1
98946,Northrop,10,03,2018,YES,3,1
98950,Lowry Hill East,10,04,2018,YES,5,1
98957,North Loop,10,04,2018,YES,1,1
98980,Jordan,10,04,2018,YES,4,1
98982,Near - North,10,04,2018,YES,4,1
98994,Jordan,10,04,2018,YES,4,1
99007,Lyndale,10,04,2018,YES,5,1
99056,Cedar Riverside,10,04,2018,YES,1,1
99057,Cedar Riverside,10,04,2018,YES,1,1
99093,Loring Park,10,05,2018,YES,1,1
99098,Nicollet Island - East Bank,10,05,2018,YES,2,1
99111,Nicollet Island - East Bank,10,05,2018,YES,2,1
99112,Lowry Hill East,10,05,2018,YES,5,1
99115,Nicollet Island - East Bank,10,05,2018,YES,2,1
99124,Near - North,10,05,2018,YES,4,1
99128,Jordan,10,05,2018,YES,4,1
99136,Hawthorne,10,05,2018,YES,4,1
99137,Lowry Hill East,10,05,2018,YES,5,1
99138,Jordan,10,05,2018,YES,4,1
99143,Nicollet Island - East Bank,10,05,2018,YES,2,1
99144,Jordan,10,05,2018,YES,4,1
99145,Nicollet Island - East Bank,10,05,2018,YES,2,1
99147,Nicollet Island - East Bank,10,05,2018,YES,2,1
99149,Nicollet Island - East Bank,10,05,2018,YES,2,1
99153,Nicollet Island - East Bank,10,05,2018,YES,2,1
99165,Central,10,05,2018,YES,3,1
99208,Willard - Hay,10,05,2018,YES,4,1
99279,Downtown West,10,06,2018,YES,1,1
99293,Elliot Park,10,06,2018,YES,1,1
99298,Downtown West,10,06,2018,YES,1,1
99302,North Loop,10,06,2018,YES,1,1
99310,Downtown West,10,06,2018,YES,1,1
99313,North Loop,10,06,2018,YES,1,1
99318,Whittier,10,06,2018,YES,5,1
99320,Lyndale,10,06,2018,YES,5,1
99366,Windom,10,06,2018,YES,5,1
99380,Windom Park,10,07,2018,YES,2,1
99386,Downtown West,10,07,2018,YES,1,1
99406,St. Anthony West,10,07,2018,YES,2,1
99408,St. Anthony West,10,07,2018,YES,2,1
99409,St. Anthony West,10,07,2018,YES,2,1
99410,St. Anthony West,10,07,2018,YES,2,1
99411,St. Anthony West,10,07,2018,YES,2,1
99415,Beltrami,10,07,2018,YES,2,1
99417,Windom Park,10,07,2018,YES,2,1
99419,Windom Park,10,07,2018,YES,2,1
99430,Audubon Park,10,07,2018,YES,2,1
99485,Downtown East,10,08,2018,YES,1,1
99494,Downtown West,10,08,2018,YES,1,1
99498,Downtown West,10,08,2018,YES,1,1
99506,North Loop,10,08,2018,YES,1,1
99511,Downtown East,10,08,2018,YES,1,1
99512,Downtown East,10,08,2018,YES,1,1
99516,Downtown West,10,08,2018,YES,1,1
99519,North Loop,10,08,2018,YES,1,1
99520,Downtown West,10,08,2018,YES,1,1
99543,Windom,10,08,2018,YES,5,1
99582,Downtown West,10,09,2018,YES,1,1
99584,Downtown West,10,09,2018,YES,1,1
99586,Sheridan,10,09,2018,YES,2,1
99587,Downtown West,10,09,2018,YES,1,1
99589,Downtown West,10,09,2018,YES,1,1
99623,Marcy Holmes,10,09,2018,YES,2,1
99688,North Loop,10,10,2018,YES,1,1
99690,Nicollet Island - East Bank,10,10,2018,YES,2,1
99694,Downtown West,10,10,2018,YES,1,1
99699,Mid - City Industrial,10,10,2018,YES,2,1
99702,Mid - City Industrial,10,10,2018,YES,2,1
99705,Nicollet Island - East Bank,10,10,2018,YES,2,1
99708,Nicollet Island - East Bank,10,10,2018,YES,2,1
99710,Downtown West,10,10,2018,YES,1,1
99721,Lyndale,10,10,2018,YES,5,1
99745,Holland,10,10,2018,YES,2,1
99792,Whittier,10,11,2018,YES,5,1
99807,Whittier,10,11,2018,YES,5,1
99808,Whittier,10,11,2018,YES,5,1
99835,Windom Park,10,11,2018,YES,2,1
99868,Lowry Hill East,10,12,2018,YES,5,1
99878,Marcy Holmes,10,12,2018,YES,2,1
99880,Whittier,10,12,2018,YES,5,1
99887,Downtown East,10,12,2018,YES,1,1
99900,North Loop,10,12,2018,YES,1,1
99909,Central,10,12,2018,YES,3,1
99910,Near - North,10,12,2018,YES,4,1
99913,Near - North,10,12,2018,YES,4,1
99917,Whittier,10,12,2018,YES,5,1
99918,Downtown West,10,12,2018,YES,1,1
99936,Holland,10,12,2018,YES,2,1
99960,Waite Park,10,12,2018,YES,2,1
99999,Downtown West,10,13,2018,YES,1,1
100000,Lowry Hill East,10,13,2018,YES,5,1
100001,Downtown West,10,13,2018,YES,1,1
100004,Hawthorne,10,13,2018,YES,4,1
100006,Hawthorne,10,13,2018,YES,4,1
100026,Downtown East,10,13,2018,YES,1,1
100030,Unknown,10,13,2018,YES,,1
100041,North Loop,10,13,2018,YES,1,1
100043,Downtown West,10,13,2018,YES,1,1
100046,Whittier,10,13,2018,YES,5,1
100054,Hawthorne,10,13,2018,YES,4,1
100078,Unknown,10,13,2018,YES,,1
100088,Jordan,10,13,2018,YES,4,1
100097,North Loop,10,13,2018,YES,1,1
100108,Unknown,10,13,2018,YES,,1
100132,North Loop,10,14,2018,YES,1,1
100143,Lynnhurst,10,14,2018,YES,5,1
100201,Prospect Park - East River Road,10,14,2018,YES,2,1
100202,Cedar Riverside,10,14,2018,YES,1,1
100209,Downtown West,10,15,2018,YES,1,1
100226,Downtown West,10,15,2018,YES,1,1
100230,Downtown West,10,15,2018,YES,1,1
100233,Jordan,10,15,2018,YES,4,1
100243,Folwell,10,15,2018,YES,4,1
100249,Downtown West,10,15,2018,YES,1,1
100250,Willard - Hay,10,15,2018,YES,4,1
100256,Como,10,15,2018,YES,2,1
100263,Near - North,10,15,2018,YES,4,1
100265,East Isles,10,15,2018,YES,5,1
100266,North Loop,10,15,2018,YES,1,1
100267,Loring Park,10,15,2018,YES,1,1
100268,Downtown East,10,15,2018,YES,1,1
100269,Lowry Hill East,10,15,2018,YES,5,1
100270,Audubon Park,10,15,2018,YES,2,1
100286,Whittier,10,15,2018,YES,5,1
100294,Victory,10,15,2018,YES,4,1
100297,Bancroft,10,15,2018,YES,3,1
100304,Marshall Terrace,10,15,2018,YES,2,1
100313,Central,10,16,2018,YES,3,1
100324,Downtown West,10,16,2018,YES,1,1
100327,Downtown West,10,16,2018,YES,1,1
100330,Downtown West,10,16,2018,YES,1,1
100333,North Loop,10,16,2018,YES,1,1
100349,Downtown East,10,16,2018,YES,1,1
100350,Downtown West,10,16,2018,YES,1,1
100351,North Loop,10,16,2018,YES,1,1
100353,North Loop,10,16,2018,YES,1,1
100354,North Loop,10,16,2018,YES,1,1
100357,Downtown West,10,16,2018,YES,1,1
100359,Hawthorne,10,16,2018,YES,4,1
100361,Hawthorne,10,16,2018,YES,4,1
100362,North Loop,10,16,2018,YES,1,1
100365,Jordan,10,16,2018,YES,4,1
100367,Downtown West,10,16,2018,YES,1,1
100381,Cedar Riverside,10,16,2018,YES,1,1
100382,Whittier,10,16,2018,YES,5,1
100383,Cedar Riverside,10,16,2018,YES,1,1
100441,Lowry Hill East,10,16,2018,YES,5,1
100449,Lowry Hill East,10,16,2018,YES,5,1
100500,Downtown West,10,17,2018,YES,1,1
100511,Corcoran,10,17,2018,YES,3,1
100561,Lowry Hill,10,17,2018,YES,5,1
100567,Nicollet Island - East Bank,10,18,2018,YES,2,1
100580,Steven's Square - Loring Heights,10,18,2018,YES,5,1
100583,Marcy Holmes,10,18,2018,YES,2,1
100590,North Loop,10,18,2018,YES,1,1
100594,Downtown East,10,18,2018,YES,1,1
100598,Downtown East,10,18,2018,YES,1,1
100599,Downtown East,10,18,2018,YES,1,1
100600,King Field,10,18,2018,YES,5,1
100603,Lyndale,10,18,2018,YES,5,1
100618,Lowry Hill East,10,18,2018,YES,5,1
100620,Lyndale,10,18,2018,YES,5,1
100670,Audubon Park,10,18,2018,YES,2,1
100684,Willard - Hay,10,18,2018,YES,4,1
100708,Como,10,19,2018,YES,2,1
100722,Cedar Riverside,10,19,2018,YES,1,1
100726,Downtown West,10,19,2018,YES,1,1
100730,Logan Park,10,19,2018,YES,2,1
100734,Nicollet Island - East Bank,10,19,2018,YES,2,1
100736,Nicollet Island - East Bank,10,19,2018,YES,2,1
100737,Nicollet Island - East Bank,10,19,2018,YES,2,1
100745,Lowry Hill East,10,19,2018,YES,5,1
100749,Hawthorne,10,19,2018,YES,4,1
100751,Folwell,10,19,2018,YES,4,1
100756,King Field,10,19,2018,YES,5,1
100760,Northeast Park,10,19,2018,YES,2,1
100762,Beltrami,10,19,2018,YES,2,1
100777,Marcy Holmes,10,19,2018,YES,2,1
100780,Beltrami,10,19,2018,YES,2,1
100783,St. Anthony West,10,19,2018,YES,2,1
100785,Willard - Hay,10,19,2018,YES,4,1
100791,Near - North,10,19,2018,YES,4,1
100797,Victory,10,19,2018,YES,4,1
100802,Lyndale,10,19,2018,YES,5,1
100808,CARAG,10,19,2018,YES,5,1
100828,Bottineau,10,19,2018,YES,2,1
100830,Downtown West,10,19,2018,YES,1,1
100840,Whittier,10,19,2018,YES,5,1
100848,North Loop,10,19,2018,YES,1,1
100850,North Loop,10,19,2018,YES,1,1
100875,Lowry Hill East,10,20,2018,YES,5,1
100894,Downtown West,10,20,2018,YES,1,1
100909,North Loop,10,20,2018,YES,1,1
100913,North Loop,10,20,2018,YES,1,1
100916,Elliot Park,10,20,2018,YES,1,1
100931,Near - North,10,20,2018,YES,4,1
100933,Holland,10,20,2018,YES,2,1
100934,Holland,10,20,2018,YES,2,1
100937,Victory,10,20,2018,YES,4,1
100939,Holland,10,20,2018,YES,2,1
100946,Holland,10,20,2018,YES,2,1
100979,Near - North,10,20,2018,YES,4,1
100987,Columbia Park,10,21,2018,YES,2,1
101011,St. Anthony West,10,21,2018,YES,2,1
101012,Lind - Bohanon,10,21,2018,YES,4,1
101014,Mid - City Industrial,10,21,2018,YES,2,1
101015,Northeast Park,10,21,2018,YES,2,1
101016,Logan Park,10,21,2018,YES,2,1
101017,Logan Park,10,21,2018,YES,2,1
101018,Logan Park,10,21,2018,YES,2,1
101020,Logan Park,10,21,2018,YES,2,1
101021,Logan Park,10,21,2018,YES,2,1
101026,Nicollet Island - East Bank,10,21,2018,YES,2,1
101028,Nicollet Island - East Bank,10,21,2018,YES,2,1
101029,Nicollet Island - East Bank,10,21,2018,YES,2,1
101030,Midtown Phillips,10,21,2018,YES,3,1
101032,Nicollet Island - East Bank,10,21,2018,YES,2,1
101041,East Isles,10,21,2018,YES,5,1
101042,Harrison,10,21,2018,YES,4,1
101046,Nicollet Island - East Bank,10,21,2018,YES,2,1
101048,Nicollet Island - East Bank,10,21,2018,YES,2,1
101049,Nicollet Island - East Bank,10,21,2018,YES,2,1
101060,Nicollet Island - East Bank,10,21,2018,YES,2,1
101063,Northeast Park,10,21,2018,YES,2,1
101077,Whittier,10,21,2018,YES,5,1
101088,Lyndale,10,21,2018,YES,5,1
101091,East Isles,10,21,2018,YES,5,1
101093,Downtown West,10,21,2018,YES,1,1
101099,Holland,10,22,2018,YES,2,1
101104,Downtown West,10,22,2018,YES,1,1
101105,Downtown West,10,22,2018,YES,1,1
101106,Loring Park,10,22,2018,YES,1,1
101108,Downtown West,10,22,2018,YES,1,1
101110,Downtown West,10,22,2018,YES,1,1
101116,King Field,10,22,2018,YES,5,1
101122,Downtown East,10,22,2018,YES,1,1
101126,Downtown East,10,22,2018,YES,1,1
101128,Downtown East,10,22,2018,YES,1,1
101129,Downtown East,10,22,2018,YES,1,1
101131,Downtown East,10,22,2018,YES,1,1
101135,Northeast Park,10,22,2018,YES,2,1
101153,Jordan,10,22,2018,YES,4,1
101157,Hawthorne,10,22,2018,YES,4,1
101159,Hawthorne,10,22,2018,YES,4,1
101161,Cedar Riverside,10,22,2018,YES,1,1
101165,Downtown East,10,22,2018,YES,1,1
101188,Cleveland,10,22,2018,YES,4,1
101201,Near - North,10,22,2018,YES,4,1
101208,Hawthorne,10,22,2018,YES,4,1
101231,Lyndale,10,22,2018,YES,5,1
101232,Windom Park,10,22,2018,YES,2,1
101236,Folwell,10,22,2018,YES,4,1
101238,Whittier,10,22,2018,YES,5,1
101258,CARAG,10,23,2018,YES,5,1
101262,East Isles,10,23,2018,YES,5,1
101270,Downtown West,10,23,2018,YES,1,1
101282,Jordan,10,23,2018,YES,4,1
101288,Hawthorne,10,23,2018,YES,4,1
101290,Downtown West,10,23,2018,YES,1,1
101296,Near - North,10,23,2018,YES,4,1
101301,Downtown West,10,23,2018,YES,1,1
101309,Near - North,10,23,2018,YES,4,1
101310,Near - North,10,23,2018,YES,4,1
101313,Downtown West,10,23,2018,YES,1,1
101318,Near - North,10,23,2018,YES,4,1
101329,Near - North,10,23,2018,YES,4,1
101337,Central,10,23,2018,YES,3,1
101338,Hawthorne,10,23,2018,YES,4,1
101376,Cedar - Isles - Dean,10,23,2018,YES,5,1
101434,Elliot Park,10,24,2018,YES,1,1
101437,Downtown East,10,24,2018,YES,1,1
101439,Loring Park,10,24,2018,YES,1,1
101440,Loring Park,10,24,2018,YES,1,1
101441,Near - North,10,24,2018,YES,4,1
101442,Loring Park,10,24,2018,YES,1,1
101444,Loring Park,10,24,2018,YES,1,1
101446,Loring Park,10,24,2018,YES,1,1
101447,Lyndale,10,24,2018,YES,5,1
101449,Downtown West,10,24,2018,YES,1,1
101465,Downtown West,10,24,2018,YES,1,1
101473,Near - North,10,24,2018,YES,4,1
101476,Hawthorne,10,24,2018,YES,4,1
101477,East Phillips,10,24,2018,YES,3,1
101480,Jordan,10,24,2018,YES,4,1
101482,Hawthorne,10,24,2018,YES,4,1
101488,Near - North,10,24,2018,YES,4,1
101494,Downtown West,10,24,2018,YES,1,1
101497,Downtown West,10,24,2018,YES,1,1
101538,Lowry Hill East,10,24,2018,YES,5,1
101541,Regina,10,24,2018,YES,3,1
101550,Loring Park,10,25,2018,YES,1,1
101578,North Loop,10,25,2018,YES,1,1
101580,Hawthorne,10,25,2018,YES,4,1
101582,Lowry Hill East,10,25,2018,YES,5,1
101594,Elliot Park,10,25,2018,YES,1,1
101600,Downtown West,10,25,2018,YES,1,1
101610,Downtown West,10,25,2018,YES,1,1
101621,Hawthorne,10,25,2018,YES,4,1
101641,Steven's Square - Loring Heights,10,25,2018,YES,5,1
101665,McKinley,10,26,2018,YES,4,1
101684,Downtown West,10,26,2018,YES,1,1
101686,Downtown West,10,26,2018,YES,1,1
101687,Downtown East,10,26,2018,YES,1,1
101692,Nicollet Island - East Bank,10,26,2018,YES,2,1
101693,Willard - Hay,10,26,2018,YES,4,1
101694,Nicollet Island - East Bank,10,26,2018,YES,2,1
101697,Near - North,10,26,2018,YES,4,1
101698,Nicollet Island - East Bank,10,26,2018,YES,2,1
101700,Hawthorne,10,26,2018,YES,4,1
101702,Hawthorne,10,26,2018,YES,4,1
101703,Nicollet Island - East Bank,10,26,2018,YES,2,1
101704,Hawthorne,10,26,2018,YES,4,1
101705,Loring Park,10,26,2018,YES,1,1
101707,Nicollet Island - East Bank,10,26,2018,YES,2,1
101708,Near - North,10,26,2018,YES,4,1
101709,Jordan,10,26,2018,YES,4,1
101711,Harrison,10,26,2018,YES,4,1
101714,Logan Park,10,26,2018,YES,2,1
101724,Lowry Hill East,10,26,2018,YES,5,1
101731,Holland,10,26,2018,YES,2,1
101741,Downtown East,10,26,2018,YES,1,1
101756,Downtown West,10,26,2018,YES,1,1
101757,Marcy Holmes,10,26,2018,YES,2,1
101759,Whittier,10,26,2018,YES,5,1
101776,North Loop,10,26,2018,YES,1,1
101778,North Loop,10,26,2018,YES,1,1
101798,Nicollet Island - East Bank,10,27,2018,YES,2,1
101803,Nicollet Island - East Bank,10,27,2018,YES,2,1
101808,Audubon Park,10,27,2018,YES,2,1
101823,Lowry Hill East,10,27,2018,YES,5,1
101843,North Loop,10,27,2018,YES,1,1
101847,Downtown West,10,27,2018,YES,1,1
101857,Downtown West,10,27,2018,YES,1,1
101858,Downtown West,10,27,2018,YES,1,1
101859,Downtown West,10,27,2018,YES,1,1
101877,Hawthorne,10,27,2018,YES,4,1
101880,Whittier,10,27,2018,YES,5,1
101883,Hawthorne,10,27,2018,YES,4,1
101896,Sumner - Glenwood,10,27,2018,YES,4,1
101897,Marcy Holmes,10,27,2018,YES,2,1
101919,North Loop,10,27,2018,YES,1,1
101921,Shingle Creek,10,27,2018,YES,4,1
101923,Hawthorne,10,27,2018,YES,4,1
101927,Near - North,10,28,2018,YES,4,1
101950,Lyndale,10,28,2018,YES,5,1
101956,St. Anthony West,10,28,2018,YES,2,1
101957,St. Anthony West,10,28,2018,YES,2,1
101961,Nicollet Island - East Bank,10,28,2018,YES,2,1
101962,Nicollet Island - East Bank,10,28,2018,YES,2,1
101965,Nicollet Island - East Bank,10,28,2018,YES,2,1
101967,Nicollet Island - East Bank,10,28,2018,YES,2,1
101970,Nicollet Island - East Bank,10,28,2018,YES,2,1
101971,Nicollet Island - East Bank,10,28,2018,YES,2,1
101985,Hawthorne,10,28,2018,YES,4,1
101993,Near - North,10,28,2018,YES,4,1
102002,North Loop,10,28,2018,YES,1,1
102005,Downtown West,10,28,2018,YES,1,1
102017,Downtown West,10,28,2018,YES,1,1
102026,North Loop,10,28,2018,YES,1,1
102028,North Loop,10,28,2018,YES,1,1
102029,Lyndale,10,28,2018,YES,5,1
102030,Downtown West,10,29,2018,YES,1,1
102047,Downtown West,10,29,2018,YES,1,1
102051,Downtown West,10,29,2018,YES,1,1
102077,Whittier,10,29,2018,YES,5,1
102089,Near - North,10,29,2018,YES,4,1
102097,Midtown Phillips,10,29,2018,YES,3,1
102098,Harrison,10,29,2018,YES,4,1
102105,Jordan,10,29,2018,YES,4,1
102107,McKinley,10,29,2018,YES,4,1
102108,Hawthorne,10,29,2018,YES,4,1
102125,Lyndale,10,29,2018,YES,5,1
102127,Cedar Riverside,10,29,2018,YES,1,1
102159,Near - North,10,29,2018,YES,4,1
102160,Near - North,10,29,2018,YES,4,1
102175,Sheridan,10,30,2018,YES,2,1
102187,Downtown West,10,30,2018,YES,1,1
102188,Downtown East,10,30,2018,YES,1,1
102191,Loring Park,10,30,2018,YES,1,1
102192,Downtown West,10,30,2018,YES,1,1
102209,Near - North,10,30,2018,YES,4,1
102210,North Loop,10,30,2018,YES,1,1
102215,North Loop,10,30,2018,YES,1,1
102216,Near - North,10,30,2018,YES,4,1
102219,Hawthorne,10,30,2018,YES,4,1
102236,Central,10,30,2018,YES,3,1
102237,Windom Park,10,30,2018,YES,2,1
102240,Holland,10,30,2018,YES,2,1
102241,Holland,10,30,2018,YES,2,1
102259,Downtown West,10,30,2018,YES,1,1
102277,Shingle Creek,10,30,2018,YES,4,1
102283,Hawthorne,10,30,2018,YES,4,1
102294,Steven's Square - Loring Heights,10,31,2018,YES,5,1
102326,McKinley,10,31,2018,YES,4,1
102330,Hawthorne,10,31,2018,YES,4,1
102338,Jordan,10,31,2018,YES,4,1
102354,Sumner - Glenwood,10,31,2018,YES,4,1
102358,Sumner - Glenwood,10,31,2018,YES,4,1
102361,Jordan,10,31,2018,YES,4,1
102362,Sumner - Glenwood,10,31,2018,YES,4,1
102366,Sumner - Glenwood,10,31,2018,YES,4,1
102378,Marshall Terrace,10,31,2018,YES,2,1
102381,Near - North,10,31,2018,YES,4,1
102396,North Loop,10,31,2018,YES,1,1
102398,North Loop,10,31,2018,YES,1,1
102400,North Loop,10,31,2018,YES,1,1
102407,Downtown West,10,31,2018,YES,1,1
102408,North Loop,10,31,2018,YES,1,1
102409,Loring Park,10,31,2018,YES,1,1
102448,Whittier,11,01,2018,YES,5,1
102449,Nicollet Island - East Bank,11,01,2018,YES,2,1
102450,Nicollet Island - East Bank,11,01,2018,YES,2,1
102452,Jordan,11,01,2018,YES,4,1
102453,Nicollet Island - East Bank,11,01,2018,YES,2,1
102459,Nicollet Island - East Bank,11,01,2018,YES,2,1
102460,Jordan,11,01,2018,YES,4,1
102462,Nicollet Island - East Bank,11,01,2018,YES,2,1
102465,Downtown West,11,01,2018,YES,1,1
102469,Downtown West,11,01,2018,YES,1,1
102474,Audubon Park,11,01,2018,YES,2,1
102477,Waite Park,11,01,2018,YES,2,1
102484,Steven's Square - Loring Heights,11,01,2018,YES,5,1
102487,McKinley,11,01,2018,YES,4,1
102488,Willard - Hay,11,01,2018,YES,4,1
102491,Jordan,11,01,2018,YES,4,1
102498,Downtown West,11,01,2018,YES,1,1
102500,Nicollet Island - East Bank,11,01,2018,YES,2,1
102507,Nicollet Island - East Bank,11,01,2018,YES,2,1
102510,Nicollet Island - East Bank,11,01,2018,YES,2,1
102512,Windom Park,11,01,2018,YES,2,1
102514,Windom Park,11,01,2018,YES,2,1
102515,Bryn - Mawr,11,01,2018,YES,4,1
102517,Bryn - Mawr,11,01,2018,YES,4,1
102518,Bryn - Mawr,11,01,2018,YES,4,1
102538,Whittier,11,01,2018,YES,5,1
102542,Lowry Hill East,11,01,2018,YES,5,1
102544,Near - North,11,01,2018,YES,4,1
102555,North Loop,11,02,2018,YES,1,1
102559,Lyndale,11,02,2018,YES,5,1
102562,St. Anthony West,11,02,2018,YES,2,1
102570,Holland,11,02,2018,YES,2,1
102572,Sheridan,11,02,2018,YES,2,1
102575,Sheridan,11,02,2018,YES,2,1
102576,St. Anthony West,11,02,2018,YES,2,1
102583,Waite Park,11,02,2018,YES,2,1
102584,Audubon Park,11,02,2018,YES,2,1
102586,Waite Park,11,02,2018,YES,2,1
102587,Waite Park,11,02,2018,YES,2,1
102615,Windom Park,11,02,2018,YES,2,1
102629,Central,11,02,2018,YES,3,1
102651,Whittier,11,02,2018,YES,5,1
102654,Lyndale,11,02,2018,YES,5,1
102666,Corcoran,11,02,2018,YES,3,1
102688,ECCO,11,03,2018,YES,5,1
102738,Near - North,11,03,2018,YES,4,1
102760,Marcy Holmes,11,03,2018,YES,2,1
102797,Audubon Park,11,03,2018,YES,2,1
102819,Downtown West,11,04,2018,YES,1,1
102839,Near - North,11,04,2018,YES,4,1
102841,North Loop,11,04,2018,YES,1,1
102843,Mid - City Industrial,11,04,2018,YES,2,1
102844,Como,11,04,2018,YES,2,1
102845,Como,11,04,2018,YES,2,1
102846,Mid - City Industrial,11,04,2018,YES,2,1
102860,Lyndale,11,04,2018,YES,5,1
102861,Audubon Park,11,04,2018,YES,2,1
102862,Waite Park,11,04,2018,YES,2,1
102865,Waite Park,11,04,2018,YES,2,1
102866,Waite Park,11,04,2018,YES,2,1
102908,Holland,11,04,2018,YES,2,1
102920,Northeast Park,11,05,2018,YES,2,1
102932,North Loop,11,05,2018,YES,1,1
102940,Windom Park,11,05,2018,YES,2,1
102941,Folwell,11,05,2018,YES,4,1
102942,Downtown West,11,05,2018,YES,1,1
102945,Hawthorne,11,05,2018,YES,4,1
102955,North Loop,11,05,2018,YES,1,1
